date,machine_id,avg_oee,avg_health_score,total_failures,downtime_hours,avg_temperature,avg_vibration,avg_rpm,avg_failure_prob,total_readings,uptime_hours,mtbf,availability
2024-01-09,Machine_A,0.9503750000000001,97.04333333333334,0,0,74.55125,2.490125,1503.4333333333334,0.0,24,24,24.0,1.0
2024-01-09,Machine_B,0.9466541666666667,96.80208333333333,0,0,73.82666666666667,2.506666666666667,1493.8291666666667,0.0,24,24,24.0,1.0
2024-01-09,Machine_C,0.9527125,95.58291666666668,0,0,74.39333333333333,2.6014583333333334,1495.1708333333333,0.0,24,24,24.0,1.0
2024-01-09,Machine_D,0.9597666666666668,97.12666666666667,0,0,75.19041666666666,2.4219583333333334,1520.4125000000001,0.0,24,24,24.0,1.0
2024-01-10,Machine_A,0.9525583333333333,96.96791666666667,0,0,75.09875,2.480125,1492.9791666666667,0.0,24,24,24.0,1.0
2024-01-10,Machine_B,0.9567125000000001,96.89625000000001,0,0,76.09416666666667,2.517375,1509.3374999999999,0.0,24,24,24.0,1.0
2024-01-10,Machine_C,0.7189416666666667,62.93,4,4,95.67625,5.242708333333334,1371.7458333333334,17.554166666666667,24,20,4.0,0.8333
2024-01-10,Machine_D,0.7113208333333333,59.09,4,4,94.5175,5.986458333333334,1371.2291666666667,17.8,24,20,4.0,0.8333
2024-01-11,Machine_A,0.9494250000000001,97.205,0,0,73.92041666666667,2.4779166666666668,1491.3041666666668,0.0,24,24,24.0,1.0
2024-01-11,Machine_B,0.9517291666666666,96.78541666666666,0,0,74.60791666666667,2.529541666666667,1492.8583333333333,0.0,24,24,24.0,1.0
2024-01-11,Machine_C,0.9596416666666667,96.76791666666666,0,0,75.41833333333334,2.4996666666666667,1499.4708333333335,0.0,24,24,24.0,1.0
2024-01-11,Machine_D,0.9448625,96.3275,0,0,75.52499999999999,2.5976250000000003,1476.6791666666668,0.0,24,24,24.0,1.0
2024-01-12,Machine_A,0.9538000000000001,96.63625,0,0,75.69583333333334,2.4810416666666666,1511.5833333333333,0.0,24,24,24.0,1.0
2024-01-12,Machine_B,0.9526041666666667,97.03041666666667,0,0,75.82291666666667,2.4822916666666663,1496.5333333333335,0.0,24,24,24.0,1.0
2024-01-12,Machine_C,0.9554374999999999,97.24291666666666,0,0,75.25,2.3910833333333334,1502.4375,0.0,24,24,24.0,1.0
2024-01-12,Machine_D,0.9612625,96.31458333333335,0,0,74.85958333333333,2.5629166666666667,1516.5,0.0,24,24,24.0,1.0
2024-01-13,Machine_A,0.9633666666666666,97.47875,0,0,75.6225,2.448958333333333,1501.5333333333335,0.0,24,24,24.0,1.0
2024-01-13,Machine_B,0.9430708333333334,96.55166666666666,0,0,74.46,2.540375,1483.1458333333333,0.0,24,24,24.0,1.0
2024-01-13,Machine_C,0.9500041666666666,97.21083333333333,0,0,75.33375,2.465666666666667,1503.7416666666668,0.0,24,24,24.0,1.0
2024-01-13,Machine_D,0.9610666666666666,96.5775,0,0,74.57458333333334,2.5885833333333332,1511.4458333333332,0.0,24,24,24.0,1.0
2024-01-14,Machine_A,0.9527208333333334,97.17208333333333,0,0,75.65916666666666,2.50025,1511.8,0.0,24,24,24.0,1.0
2024-01-14,Machine_B,0.9529708333333334,97.87875000000001,0,0,73.77208333333333,2.4343749999999997,1494.8708333333334,0.0,24,24,24.0,1.0
2024-01-14,Machine_C,0.9486583333333334,96.82416666666667,0,0,75.69,2.5109166666666667,1495.4875,0.0,24,24,24.0,1.0
2024-01-14,Machine_D,0.7169458333333334,63.09875,4,4,95.51375,5.226125000000001,1403.7791666666665,18.08125,24,20,4.0,0.8333
2024-01-15,Machine_A,0.948375,96.35374999999999,0,0,74.51083333333334,2.5555416666666666,1485.0958333333335,0.0,24,24,24.0,1.0
2024-01-15,Machine_B,0.9472666666666667,96.795,0,0,75.38125000000001,2.4884166666666667,1509.0375000000001,0.0,24,24,24.0,1.0
2024-01-15,Machine_C,0.9631166666666666,96.84375,0,0,74.48583333333333,2.5292916666666665,1513.7791666666665,0.0,24,24,24.0,1.0
2024-01-15,Machine_D,0.9536166666666667,96.29416666666667,0,0,75.94250000000001,2.5327916666666668,1492.9291666666668,0.0,24,24,24.0,1.0
2024-01-16,Machine_A,0.7068083333333334,59.89125000000001,4,4,94.75625000000001,5.825208333333333,1354.95,18.982916666666664,24,20,4.0,0.8333
2024-01-16,Machine_B,0.9492333333333334,96.76708333333333,0,0,74.70083333333334,2.470375,1498.7250000000001,0.0,24,24,24.0,1.0
2024-01-16,Machine_C,0.9501333333333334,96.36833333333334,0,0,74.66875,2.5698333333333334,1492.4791666666667,0.0,24,24,24.0,1.0
2024-01-16,Machine_D,0.9460916666666667,96.62833333333333,0,0,75.18083333333333,2.4960416666666667,1478.2916666666667,0.0,24,24,24.0,1.0
2024-01-17,Machine_A,0.9447958333333334,97.33041666666666,0,0,75.63583333333334,2.3820416666666664,1486.1833333333334,0.0,24,24,24.0,1.0
2024-01-17,Machine_B,0.9579041666666667,96.64541666666666,0,0,75.44458333333334,2.4716666666666667,1511.3333333333333,0.0,24,24,24.0,1.0
2024-01-17,Machine_C,0.9557416666666666,96.60875,0,0,75.29375,2.512916666666667,1502.9208333333333,0.0,24,24,24.0,1.0
2024-01-17,Machine_D,0.9506166666666668,95.85833333333333,0,0,75.25333333333333,2.5821666666666667,1497.2333333333333,0.0,24,24,24.0,1.0
2024-01-18,Machine_A,0.9613,97.20333333333333,0,0,74.41166666666668,2.45525,1524.1083333333333,0.0,24,24,24.0,1.0
2024-01-18,Machine_B,0.9497541666666667,97.36874999999999,0,0,75.6375,2.3865,1490.5458333333333,0.0,24,24,24.0,1.0
2024-01-18,Machine_C,0.9537,96.98666666666666,0,0,75.65708333333333,2.4757916666666664,1509.3708333333334,0.0,24,24,24.0,1.0
2024-01-18,Machine_D,0.9541749999999999,96.83625,0,0,73.56166666666667,2.5558333333333336,1498.6916666666666,0.0,24,24,24.0,1.0
2024-01-19,Machine_A,0.9531416666666667,96.30291666666666,0,0,75.55375,2.5115000000000003,1513.425,0.0,24,24,24.0,1.0
2024-01-19,Machine_B,0.9620541666666668,96.87625000000001,0,0,74.08041666666666,2.4817916666666666,1513.4125000000001,0.0,24,24,24.0,1.0
2024-01-19,Machine_C,0.9540041666666667,96.99541666666666,0,0,75.69541666666667,2.4872916666666667,1494.1291666666666,0.0,24,24,24.0,1.0
2024-01-19,Machine_D,0.9489624999999999,96.34208333333333,0,0,75.2825,2.5399583333333333,1490.075,0.0,24,24,24.0,1.0
2024-01-20,Machine_A,0.9510333333333333,96.85625,0,0,75.23375,2.451041666666667,1503.4583333333333,0.0,24,24,24.0,1.0
2024-01-20,Machine_B,0.9363125,97.81208333333335,0,0,75.01458333333333,2.3293333333333335,1475.2208333333335,0.0,24,24,24.0,1.0
2024-01-20,Machine_C,0.9479833333333333,97.89,0,0,74.84083333333334,2.31925,1488.5916666666665,0.0,24,24,24.0,1.0
2024-01-20,Machine_D,0.954025,97.09041666666667,0,0,75.05125,2.46775,1490.4333333333334,0.0,24,24,24.0,1.0
2024-01-21,Machine_A,0.9574541666666666,96.61874999999999,0,0,75.74249999999999,2.5275416666666666,1511.5958333333335,0.0,24,24,24.0,1.0
2024-01-21,Machine_B,0.96115,96.06083333333333,0,0,75.90458333333333,2.5689583333333332,1514.6458333333333,0.0,24,24,24.0,1.0
2024-01-21,Machine_C,0.955075,96.78125,0,0,74.60916666666667,2.519458333333333,1506.7208333333335,0.0,24,24,24.0,1.0
2024-01-21,Machine_D,0.9513541666666666,96.86333333333333,0,0,75.1075,2.501875,1501.575,0.0,24,24,24.0,1.0
2024-01-22,Machine_A,0.9582166666666666,96.80166666666666,0,0,75.0725,2.5271666666666666,1504.8416666666665,0.0,24,24,24.0,1.0
2024-01-22,Machine_B,0.9444916666666666,97.02708333333334,0,0,75.73041666666667,2.412125,1481.7833333333335,0.0,24,24,24.0,1.0
2024-01-22,Machine_C,0.9530249999999999,97.40749999999998,0,0,74.58583333333333,2.483416666666667,1499.55,0.0,24,24,24.0,1.0
2024-01-22,Machine_D,0.9539375,97.20041666666667,0,0,74.93791666666667,2.4455833333333334,1494.7708333333333,0.0,24,24,24.0,1.0
2024-01-23,Machine_A,0.9492208333333334,96.79124999999999,0,0,74.41083333333333,2.5403333333333333,1498.4208333333333,0.0,24,24,24.0,1.0
2024-01-23,Machine_B,0.9500875,97.52541666666667,0,0,73.43416666666667,2.4189583333333333,1490.3875,0.0,24,24,24.0,1.0
2024-01-23,Machine_C,0.9455749999999999,97.59583333333335,0,0,74.75916666666667,2.4484166666666667,1500.4416666666666,0.0,24,24,24.0,1.0
2024-01-23,Machine_D,0.9510833333333334,97.08916666666666,0,0,74.97458333333334,2.501208333333333,1503.8458333333335,0.0,24,24,24.0,1.0
2024-01-24,Machine_A,0.9497583333333334,96.69625,0,0,73.99916666666667,2.5632083333333333,1497.8791666666666,0.0,24,24,24.0,1.0
2024-01-24,Machine_B,0.9514291666666667,97.26125,0,0,75.00166666666667,2.4075416666666665,1501.1458333333333,0.0,24,24,24.0,1.0
2024-01-24,Machine_C,0.9553041666666666,96.43541666666665,0,0,75.60166666666667,2.590125,1495.8291666666667,0.0,24,24,24.0,1.0
2024-01-24,Machine_D,0.9459124999999999,97.17708333333333,0,0,74.81083333333333,2.51375,1488.0708333333332,0.0,24,24,24.0,1.0
2024-01-25,Machine_A,0.9494041666666666,96.74458333333332,0,0,74.87583333333333,2.4951666666666665,1495.9708333333335,0.0,24,24,24.0,1.0
2024-01-25,Machine_B,0.9561458333333333,96.52541666666667,0,0,76.07958333333333,2.4804999999999997,1511.4125000000001,0.0,24,24,24.0,1.0
2024-01-25,Machine_C,0.9532916666666668,96.77541666666667,0,0,76.10416666666667,2.4165,1513.3583333333333,0.0,24,24,24.0,1.0
2024-01-25,Machine_D,0.9477125000000001,96.69875,0,0,74.59458333333333,2.5267916666666665,1489.2708333333333,0.0,24,24,24.0,1.0
2024-01-26,Machine_A,0.9531958333333334,96.36125,0,0,75.77624999999999,2.4598333333333335,1526.1458333333333,0.0,24,24,24.0,1.0
2024-01-26,Machine_B,0.9517291666666666,96.77625,0,0,74.05125,2.5248333333333335,1495.0541666666668,0.0,24,24,24.0,1.0
2024-01-26,Machine_C,0.9541416666666667,96.05666666666667,0,0,75.02666666666667,2.5363333333333333,1502.5333333333335,0.0,24,24,24.0,1.0
2024-01-26,Machine_D,0.9532291666666667,96.11625,0,0,73.72,2.627125,1501.3291666666667,0.0,24,24,24.0,1.0
2024-01-27,Machine_A,0.9484291666666667,96.33291666666668,0,0,75.77416666666666,2.5105416666666667,1498.9291666666668,0.0,24,24,24.0,1.0
2024-01-27,Machine_B,0.9510666666666667,97.01416666666667,0,0,75.42125,2.457875,1494.7791666666665,0.0,24,24,24.0,1.0
2024-01-27,Machine_C,0.9528125,96.64958333333334,0,0,75.68833333333333,2.4271249999999998,1502.925,0.0,24,24,24.0,1.0
2024-01-27,Machine_D,0.9548208333333333,96.93291666666666,0,0,73.61791666666666,2.4994583333333336,1507.5458333333333,0.0,24,24,24.0,1.0
2024-01-28,Machine_A,0.9394041666666667,96.57041666666667,0,0,75.00416666666666,2.5193333333333334,1482.5625,0.0,24,24,24.0,1.0
2024-01-28,Machine_B,0.9473833333333334,97.52749999999999,0,0,74.50583333333334,2.409333333333333,1504.4583333333333,0.0,24,24,24.0,1.0
2024-01-28,Machine_C,0.9465374999999999,96.89958333333334,0,0,74.61,2.5307083333333336,1495.9708333333335,0.0,24,24,24.0,1.0
2024-01-28,Machine_D,0.9531291666666667,96.35541666666667,0,0,75.55375,2.5202916666666666,1499.8541666666667,0.0,24,24,24.0,1.0
2024-01-29,Machine_A,0.9473625,96.26375,0,0,76.34541666666667,2.5703333333333336,1486.5833333333333,0.0,24,24,24.0,1.0
2024-01-29,Machine_B,0.9529208333333333,96.82291666666667,0,0,75.20041666666667,2.51725,1508.675,0.0,24,24,24.0,1.0
2024-01-29,Machine_C,0.948325,97.55291666666666,0,0,74.15583333333333,2.4441666666666664,1498.5708333333332,0.0,24,24,24.0,1.0
2024-01-29,Machine_D,0.9575333333333332,97.07666666666667,0,0,75.7325,2.439083333333333,1496.4291666666668,0.0,24,24,24.0,1.0
2024-01-30,Machine_A,0.9535666666666667,97.11458333333333,0,0,74.22500000000001,2.4749166666666667,1503.5249999999999,0.0,24,24,24.0,1.0
2024-01-30,Machine_B,0.9541833333333334,96.95166666666667,0,0,75.40708333333333,2.548791666666667,1507.5583333333334,0.0,24,24,24.0,1.0
2024-01-30,Machine_C,0.9582958333333332,97.07458333333334,0,0,75.62083333333334,2.462666666666667,1497.0666666666666,0.0,24,24,24.0,1.0
2024-01-30,Machine_D,0.9650541666666667,96.95,0,0,75.47166666666666,2.4975416666666668,1499.2375,0.0,24,24,24.0,1.0
2024-01-31,Machine_A,0.9578583333333334,96.98541666666667,0,0,75.78208333333333,2.4506666666666668,1501.1499999999999,0.0,24,24,24.0,1.0
2024-01-31,Machine_B,0.9620375,97.18958333333335,0,0,75.39999999999999,2.4210833333333333,1508.0625,0.0,24,24,24.0,1.0
2024-01-31,Machine_C,0.9484750000000001,96.73166666666667,0,0,75.38875,2.4990416666666664,1492.3666666666668,0.0,24,24,24.0,1.0
2024-01-31,Machine_D,0.9548125000000001,97.79,0,0,74.83083333333333,2.489875,1506.2916666666667,0.0,24,24,24.0,1.0
2024-02-01,Machine_A,0.9550041666666668,96.39833333333333,0,0,74.66541666666667,2.53075,1504.1875,0.0,24,24,24.0,1.0
2024-02-01,Machine_B,0.9569208333333333,97.09249999999999,0,0,75.45958333333333,2.41125,1502.2250000000001,0.0,24,24,24.0,1.0
2024-02-01,Machine_C,0.9524958333333333,97.06958333333334,0,0,74.99916666666667,2.4205,1492.9875,0.0,24,24,24.0,1.0
2024-02-01,Machine_D,0.9521541666666667,96.86166666666666,0,0,74.96416666666666,2.4819999999999998,1490.875,0.0,24,24,24.0,1.0
2024-02-02,Machine_A,0.9549666666666666,96.96,0,0,74.21666666666667,2.5200833333333335,1502.1583333333335,0.0,24,24,24.0,1.0
2024-02-02,Machine_B,0.9533625,95.995,0,0,76.07791666666667,2.5425416666666667,1511.7541666666666,0.0,24,24,24.0,1.0
2024-02-02,Machine_C,0.94805,96.7725,0,0,76.18916666666667,2.45175,1495.0416666666667,0.0,24,24,24.0,1.0
2024-02-02,Machine_D,0.9514583333333334,95.99125,0,0,74.5275,2.63525,1502.1166666666668,0.0,24,24,24.0,1.0
2024-02-03,Machine_A,0.9430416666666667,95.98583333333333,0,0,74.63291666666667,2.5825,1488.3166666666666,0.0,24,24,24.0,1.0
2024-02-03,Machine_B,0.9549916666666666,96.48416666666667,0,0,74.16333333333334,2.546,1499.2666666666667,0.0,24,24,24.0,1.0
2024-02-03,Machine_C,0.94765,96.56833333333333,0,0,74.42,2.463083333333333,1496.6458333333333,0.0,24,24,24.0,1.0
2024-02-03,Machine_D,0.9563291666666666,97.46625,0,0,74.50166666666667,2.4494166666666666,1511.2749999999999,0.0,24,24,24.0,1.0
2024-02-04,Machine_A,0.9452833333333334,96.66333333333334,0,0,74.39208333333333,2.5870833333333336,1484.4166666666667,0.0,24,24,24.0,1.0
2024-02-04,Machine_B,0.9575291666666667,97.49000000000001,0,0,74.69416666666667,2.4617916666666666,1505.5958333333335,0.0,24,24,24.0,1.0
2024-02-04,Machine_C,0.9521708333333333,96.65791666666667,0,0,75.40083333333334,2.5050833333333333,1495.4458333333332,0.0,24,24,24.0,1.0
2024-02-04,Machine_D,0.9556874999999999,97.49916666666667,0,0,74.66250000000001,2.452625,1506.2375,0.0,24,24,24.0,1.0
2024-02-05,Machine_A,0.953925,96.67833333333333,0,0,75.06958333333334,2.4898333333333333,1498.3083333333334,0.0,24,24,24.0,1.0
2024-02-05,Machine_B,0.9451375,97.05291666666666,0,0,74.99333333333334,2.4650000000000003,1500.3166666666666,0.0,24,24,24.0,1.0
2024-02-05,Machine_C,0.9537749999999999,96.72916666666667,0,0,75.01,2.5352083333333333,1496.3041666666668,0.0,24,24,24.0,1.0
2024-02-05,Machine_D,0.9526666666666667,97.10291666666666,0,0,74.92166666666667,2.3837916666666668,1507.9875,0.0,24,24,24.0,1.0
2024-02-06,Machine_A,0.9559541666666668,96.46833333333335,0,0,75.33958333333334,2.54425,1517.0708333333332,0.0,24,24,24.0,1.0
2024-02-06,Machine_B,0.9537458333333334,97.61041666666667,0,0,75.40875,2.4058333333333333,1512.6666666666667,0.0,24,24,24.0,1.0
2024-02-06,Machine_C,0.9576041666666667,97.105,0,0,74.16041666666666,2.4727083333333333,1508.7708333333333,0.0,24,24,24.0,1.0
2024-02-06,Machine_D,0.7087333333333333,60.28375,4,4,94.98333333333333,5.68075,1371.1291666666666,18.499583333333334,24,20,4.0,0.8333
2024-02-07,Machine_A,0.9563125,96.99666666666667,0,0,75.36291666666666,2.497333333333333,1512.1208333333334,0.0,24,24,24.0,1.0
2024-02-07,Machine_B,0.9522291666666667,96.5675,0,0,75.25708333333334,2.454125,1500.4583333333333,0.0,24,24,24.0,1.0
2024-02-07,Machine_C,0.9548125000000001,97.65583333333332,0,0,75.30208333333333,2.4225416666666666,1500.6499999999999,0.0,24,24,24.0,1.0
2024-02-07,Machine_D,0.9597958333333333,97.1325,0,0,75.81833333333334,2.45575,1497.2625,0.0,24,24,24.0,1.0
2024-02-08,Machine_A,0.9541208333333334,97.20541666666666,0,0,74.27374999999999,2.478875,1501.6916666666666,0.0,24,24,24.0,1.0
2024-02-08,Machine_B,0.9539916666666667,97.58333333333333,0,0,74.73666666666666,2.416375,1493.5291666666665,0.0,24,24,24.0,1.0
2024-02-08,Machine_C,0.9509083333333334,97.06166666666667,0,0,75.15708333333333,2.4598333333333335,1501.7250000000001,0.0,24,24,24.0,1.0
2024-02-08,Machine_D,0.950225,95.86375,0,0,75.08375,2.5482916666666666,1492.25,0.0,24,24,24.0,1.0
2024-02-09,Machine_A,0.9494333333333334,96.38208333333334,0,0,75.4525,2.5095,1495.2708333333333,0.0,24,24,24.0,1.0
2024-02-09,Machine_B,0.9481333333333333,97.205,0,0,75.05833333333334,2.4711666666666665,1497.3208333333332,0.0,24,24,24.0,1.0
2024-02-09,Machine_C,0.9528041666666667,96.68958333333335,0,0,75.00625000000001,2.4997916666666664,1513.4083333333335,0.0,24,24,24.0,1.0
2024-02-09,Machine_D,0.9536541666666666,97.28041666666667,0,0,73.82666666666667,2.4362083333333335,1503.8374999999999,0.0,24,24,24.0,1.0
2024-02-10,Machine_A,0.9496083333333334,97.79791666666667,0,0,75.06916666666667,2.351833333333333,1512.1125,0.0,24,24,24.0,1.0
2024-02-10,Machine_B,0.9536833333333333,96.94083333333333,0,0,74.12041666666666,2.5199166666666666,1501.4624999999999,0.0,24,24,24.0,1.0
2024-02-10,Machine_C,0.9499,96.32208333333334,0,0,74.36458333333333,2.4936666666666665,1486.8625,0.0,24,24,24.0,1.0
2024-02-10,Machine_D,0.9598833333333333,96.79916666666666,0,0,74.6325,2.52475,1515.0375000000001,0.0,24,24,24.0,1.0
2024-02-11,Machine_A,0.7151666666666667,61.025,4,4,95.53875,5.590583333333334,1372.8374999999999,18.66541666666667,24,20,4.0,0.8333
2024-02-11,Machine_B,0.9568458333333334,97.29333333333334,0,0,75.33875,2.3672083333333336,1513.3625,0.0,24,24,24.0,1.0
2024-02-11,Machine_C,0.9508083333333334,97.05791666666666,0,0,74.98041666666667,2.55425,1490.9541666666667,0.0,24,24,24.0,1.0
2024-02-11,Machine_D,0.9518916666666667,96.95291666666667,0,0,76.0425,2.453708333333333,1503.4875,0.0,24,24,24.0,1.0
2024-02-12,Machine_A,0.9452083333333333,97.66291666666666,0,0,73.47166666666666,2.3884583333333333,1491.1916666666666,0.0,24,24,24.0,1.0
2024-02-12,Machine_B,0.9554083333333333,96.3625,0,0,75.82333333333334,2.584541666666667,1505.625,0.0,24,24,24.0,1.0
2024-02-12,Machine_C,0.9524499999999999,97.00791666666667,0,0,74.35625,2.5113333333333334,1506.9208333333333,0.0,24,24,24.0,1.0
2024-02-12,Machine_D,0.9439125,96.71916666666668,0,0,75.40916666666666,2.4707500000000002,1490.0666666666666,0.0,24,24,24.0,1.0
2024-02-13,Machine_A,0.9541749999999999,97.14791666666667,0,0,74.03541666666666,2.4595833333333332,1512.5874999999999,0.0,24,24,24.0,1.0
2024-02-13,Machine_B,0.9551416666666667,96.4575,0,0,75.72125,2.504,1515.9708333333335,0.0,24,24,24.0,1.0
2024-02-13,Machine_C,0.9495958333333333,96.05333333333334,0,0,74.52875,2.5744166666666666,1493.7333333333333,0.0,24,24,24.0,1.0
2024-02-13,Machine_D,0.9586749999999999,96.78833333333334,0,0,75.26791666666666,2.5020000000000002,1514.0333333333335,0.0,24,24,24.0,1.0
2024-02-14,Machine_A,0.9515958333333333,96.11958333333332,0,0,75.11041666666667,2.600375,1503.825,0.0,24,24,24.0,1.0
2024-02-14,Machine_B,0.9526458333333333,96.52041666666666,0,0,75.17166666666667,2.47275,1489.7208333333335,0.0,24,24,24.0,1.0
2024-02-14,Machine_C,0.9493999999999999,96.49374999999999,0,0,74.43041666666666,2.579083333333333,1490.4291666666668,0.0,24,24,24.0,1.0
2024-02-14,Machine_D,0.9536625000000001,97.40583333333332,0,0,74.48958333333333,2.4204583333333334,1501.6875,0.0,24,24,24.0,1.0
2024-02-15,Machine_A,0.9476874999999999,96.82708333333333,0,0,74.75083333333333,2.55125,1488.7833333333335,0.0,24,24,24.0,1.0
2024-02-15,Machine_B,0.953,95.99291666666666,0,0,74.60583333333334,2.579458333333333,1496.4624999999999,0.0,24,24,24.0,1.0
2024-02-15,Machine_C,0.9475583333333333,96.88458333333334,0,0,74.87083333333334,2.4983333333333335,1508.3,0.0,24,24,24.0,1.0
2024-02-15,Machine_D,0.9516333333333334,96.95208333333333,0,0,75.16416666666667,2.446,1498.9333333333334,0.0,24,24,24.0,1.0
2024-02-16,Machine_A,0.9528041666666667,96.64583333333333,0,0,75.19,2.431416666666667,1492.8458333333335,0.0,24,24,24.0,1.0
2024-02-16,Machine_B,0.9594291666666667,97.79625,0,0,75.14166666666667,2.4266666666666667,1498.5249999999999,0.0,24,24,24.0,1.0
2024-02-16,Machine_C,0.9477291666666666,96.68166666666667,0,0,74.14416666666666,2.5171666666666668,1493.3125,0.0,24,24,24.0,1.0
2024-02-16,Machine_D,0.9440583333333333,96.43583333333333,0,0,75.01291666666667,2.5622916666666664,1474.6875,0.0,24,24,24.0,1.0
2024-02-17,Machine_A,0.9522291666666667,96.57708333333333,0,0,75.68708333333333,2.4629166666666666,1503.5291666666665,0.0,24,24,24.0,1.0
2024-02-17,Machine_B,0.9495041666666667,96.27791666666667,0,0,75.10541666666667,2.5624583333333333,1504.45,0.0,24,24,24.0,1.0
2024-02-17,Machine_C,0.9498541666666666,97.40375,0,0,74.17375,2.443208333333333,1495.7041666666667,0.0,24,24,24.0,1.0
2024-02-17,Machine_D,0.948875,97.27208333333333,0,0,74.91666666666667,2.42275,1482.8041666666668,0.0,24,24,24.0,1.0
